qseqid	sseqid	bitscore
RECA_PSEFL	RECA_LISWE	422
RECA_PSEFL	RECA_LIMPL	422
RECA_PSEFL	RECA_LIMRJ	416
RECA_PSEFL	RECA_LIMRD	416
RECA_PSEFL	RECA_CAMLA	416
RECA_PSEFL	RECA_STAES	414
RECA_PSEFL	RECA_TRIV2	414
RECA_PSEFL	RECA_LATSS	412
RECA_PSEFL	RECA_THEAQ	409
RECA_PSEFL	RECA_STRAG	409
RECA_PSEFL	RECA_THEM4	403
RECA_PSEFL	RECA_THEP1	403
RECA_PSEFL	RECA_THESQ	403
RECA_PSEFL	RECA_THET2	402
RECA_PSEFL	RECA_THENN	402
RECA_PSEFL	RECA_THET8	400
RECA_PSEFL	RECA_THETH	397
RECA_PSEFL	RECA_LACAC	398
RECA_PSEFL	RECA_BACFR	394
RECA_PSEFL	RECA_AQUPY	386
RECA_PSEFL	RECA_PETMO	387
RECA_PSEFL	RECA_LACLC	385
RECA_PSEFL	RECA_FUSNN	373
RECA_PSEFL	RECA_DEIGD	365
RECA_PSEFL	LEXA_THENN	20.8
RECA_LEVBA	RECA_LACPE	598
RECA_LEVBA	RECA_LATSS	585
RECA_LEVBA	RECA_LIMRJ	564
RECA_LEVBA	RECA_LIMRD	564
RECA_LEVBA	RECA_LACAC	548
RECA_LEVBA	RECA_LISWE	545
RECA_LEVBA	RECA_LISIV	543
RECA_LEVBA	RECA_LISIN	543
RECA_LEVBA	RECA_LISSE	543
RECA_LEVBA	RECA_BACLI	528
RECA_LEVBA	RECA_HALH5	524
RECA_LEVBA	RECA_STAAR	504
RECA_LEVBA	RECA_STAAS	504
RECA_LEVBA	RECA_STAAC	504
RECA_LEVBA	RECA_STAAB	504
RECA_LEVBA	RECA_STAAW	504
RECA_LEVBA	RECA_STAAU	504
RECA_LEVBA	RECA_STAES	496
RECA_LEVBA	RECA_LACLC	481
RECA_LEVBA	RECA_STRAG	478
RECA_LEVBA	RECA_STRAM	475
RECA_LEVBA	RECA_STRLI	475
RECA_LEVBA	RECA_CLOPE	473
RECA_LEVBA	RECA_GLUOX	472
RECA_LEVBA	RECA_ZYMMO	470
RECA_LEVBA	RECA_STRVP	469
RECA_LEVBA	RECA_CLOB8	468
RECA_LEVBA	RECA_STRRM	467
RECA_LEVBA	RECA_LEIXX	463
RECA_LEVBA	RECA_PSECP	462
RECA_LEVBA	RECA_IDILO	462
RECA_LEVBA	RECA_BIFLO	461
RECA_LEVBA	RECA_BIFBR	460
RECA_LEVBA	RECA_DESPS	459
RECA_LEVBA	RECA_PARDE	458
RECA_LEVBA	RECA_RHOPA	457
RECA_LEVBA	RECA_COREF	455
RECA_LEVBA	RECA_BLAVI	449
RECA_LEVBA	RECA_RHOCA	449
RECA_LEVBA	RECA_RHILV	447
RECA_LEVBA	RECA_BDEBA	447
RECA_LEVBA	RECA_ACIFI	446
RECA_LEVBA	RECA_LEPME	447
RECA_LEVBA	RECA_RHIET	446
RECA_LEVBA	RECA_ALIFM	444
RECA_LEVBA	RECA_HYDCU	444
RECA_LEVBA	RECA_PROMI	442
RECA_LEVBA	RECA_BORPE	442
RECA_LEVBA	RECA_VIBPA	441
RECA_LEVBA	RECA_THEP1	440
RECA_LEVBA	RECA_PHOPR	440
RECA_LEVBA	RECA_VIBVY	437
RECA_LEVBA	RECA_NEIGO	437
RECA_LEVBA	RECA_NEIMB	437
RECA_LEVBA	RECA_ACIAD	436
RECA_LEVBA	RECA_THESQ	436
RECA_LEVBA	RECA_HERAR	436
RECA_LEVBA	RECA_STRMK	435
RECA_LEVBA	RECA_XANCP	434
RECA_LEVBA	RECA_VIBAN	434
RECA_LEVBA	RECA_LIMPL	434
RECA_LEVBA	RECA_AQUPY	433
RECA_LEVBA	RECA_RICPR	431
RECA_LEVBA	RECA_PECAS	431
RECA_LEVBA	RECA_XANOR	430
RECA_LEVBA	RECA_THENN	430
RECA_LEVBA	RECA_SODGM	430
RECA_LEVBA	RECA_SODGL	430
RECA_LEVBA	RECA_PSEPU	430
RECA_LEVBA	RECA_STUST	429
RECA_LEVBA	RECA_PSEFL	429
RECA_LEVBA	RECA_ALKEH	428
RECA_LEVBA	RECA_PSETO	428
RECA_LEVBA	RECA_THEM4	427
RECA_LEVBA	RECA_METME	427
RECA_LEVBA	RECA_ENTAG	427
RECA_LEVBA	RECA_SHISO	427
RECA_LEVBA	RECA_SERMA	425
RECA_LEVBA	RECA_METFL	421
RECA_LEVBA	RECA_MANHA	419
RECA_LEVBA	RECA_PARMW	418
RECA_LEVBA	RECA_BACFR	414
RECA_LEVBA	RECA_XANCI	414
RECA_LEVBA	RECA_XANAC	414
RECA_LEVBA	RECA_TRIV2	413
RECA_LEVBA	RECA_THEAQ	411
RECA_LEVBA	RECA_THET2	405
RECA_LEVBA	RECA_THET8	404
RECA_LEVBA	RECA_PETMO	405
RECA_LEVBA	RECA_THETH	401
RECA_LEVBA	RECA_CAMJE	401
RECA_LEVBA	RECA_CAMLA	399
RECA_LEVBA	RECA_NEIMU	387
RECA_LEVBA	RECA_DEIGD	389
RECA_LEVBA	RECA_FUSNN	388
RECA_PSEPU	RECA_PSETO	635
RECA_PSEPU	RECA_PSEFL	630
RECA_PSEPU	RECA_STUST	629
RECA_PSEPU	RECA_PHOPR	537
RECA_PSEPU	RECA_ACIAD	535
RECA_PSEPU	RECA_IDILO	532
RECA_PSEPU	RECA_ENTAG	521
RECA_PSEPU	RECA_ALIFM	521
RECA_PSEPU	RECA_PECAS	518
RECA_PSEPU	RECA_ALKEH	514
RECA_PSEPU	RECA_VIBAN	514
RECA_PSEPU	RECA_VIBVY	513
RECA_PSEPU	RECA_HYDCU	513
RECA_PSEPU	RECA_VIBPA	511
RECA_PSEPU	RECA_PROMI	510
RECA_PSEPU	RECA_SODGM	508
RECA_PSEPU	RECA_SODGL	508
RECA_PSEPU	RECA_SERMA	507
RECA_PSEPU	RECA_SHISO	503
RECA_PSEPU	RECA_METME	499
RECA_PSEPU	RECA_STRMK	494
RECA_PSEPU	RECA_METFL	493
RECA_PSEPU	RECA_MANHA	491
RECA_PSEPU	RECA_BORPE	491
RECA_PSEPU	RECA_ACIFI	489
RECA_PSEPU	RECA_XANOR	488
RECA_PSEPU	RECA_XANCP	488
RECA_PSEPU	RECA_RHOPA	487
RECA_PSEPU	RECA_ZYMMO	484
RECA_PSEPU	RECA_RHOCA	481
RECA_PSEPU	RECA_GLUOX	479
RECA_PSEPU	RECA_NEIGO	477
RECA_PSEPU	RECA_PARDE	476
RECA_PSEPU	RECA_NEIMB	476
RECA_PSEPU	RECA_RHILV	475
RECA_PSEPU	RECA_STRVP	476
RECA_PSEPU	RECA_RHIET	474
RECA_PSEPU	RECA_STRAM	473
RECA_PSEPU	RECA_CLOPE	471
RECA_PSEPU	RECA_LEPME	471
RECA_PSEPU	RECA_XANCI	469
RECA_PSEPU	RECA_XANAC	469
RECA_PSEPU	RECA_STRLI	470
RECA_PSEPU	RECA_BLAVI	467
RECA_PSEPU	RECA_HERAR	466
RECA_PSEPU	RECA_STRRM	466
RECA_PSEPU	RECA_RICPR	462
RECA_PSEPU	RECA_LEIXX	462
RECA_PSEPU	RECA_CLOB8	457
RECA_PSEPU	RECA_COREF	452
RECA_PSEPU	RECA_BIFLO	452
RECA_PSEPU	RECA_BIFBR	450
RECA_PSEPU	RECA_PSECP	446
RECA_PSEPU	RECA_DESPS	446
RECA_PSEPU	RECA_BDEBA	446
RECA_PSEPU	RECA_HALH5	441
RECA_PSEPU	RECA_STAAR	440
RECA_PSEPU	RECA_STAAS	440
RECA_PSEPU	RECA_STAAC	440
RECA_PSEPU	RECA_STAAB	440
RECA_PSEPU	RECA_STAAW	440
RECA_PSEPU	RECA_STAAU	440
RECA_PSEPU	RECA_LACPE	438
RECA_PSEPU	RECA_CAMJE	435
RECA_PSEPU	RECA_LISSE	434
RECA_PSEPU	RECA_BACLI	434
RECA_PSEPU	RECA_LEVBA	434
RECA_PSEPU	RECA_LISIV	433
RECA_PSEPU	RECA_LISWE	432
RECA_PSEPU	RECA_LISIN	432
RECA_PSEPU	RECA_NEIMU	427
RECA_PSEPU	RECA_CAMLA	429
RECA_PSEPU	RECA_LIMPL	429
RECA_PSEPU	RECA_PARMW	430
RECA_PSEPU	RECA_STAES	424
RECA_PSEPU	RECA_TRIV2	424
RECA_PSEPU	RECA_LIMRJ	421
RECA_PSEPU	RECA_LIMRD	421
RECA_PSEPU	RECA_LATSS	417
RECA_PSEPU	RECA_STRAG	413
RECA_PSEPU	RECA_THEM4	410
RECA_PSEPU	RECA_THEAQ	409
RECA_PSEPU	RECA_THENN	409
RECA_PSEPU	RECA_THEP1	407
RECA_PSEPU	RECA_THESQ	407
RECA_PSEPU	RECA_THET2	399
RECA_PSEPU	RECA_THET8	399
RECA_PSEPU	RECA_AQUPY	397
RECA_PSEPU	RECA_LACAC	398
RECA_PSEPU	RECA_THETH	397
RECA_PSEPU	RECA_BACFR	394
RECA_PSEPU	RECA_LACLC	389
RECA_PSEPU	RECA_PETMO	381
RECA_PSEPU	RECA_FUSNN	381
RECA_PSEPU	RECA_DEIGD	368
RECA_PSEPU	LEXA_THENN	20.8
RECA_STUST	RECA_PSEPU	620
RECA_STUST	RECA_PSETO	613
RECA_STUST	RECA_PSEFL	613
RECA_STUST	RECA_PHOPR	532
RECA_STUST	RECA_ACIAD	524
RECA_STUST	RECA_IDILO	524
RECA_STUST	RECA_ALIFM	524
RECA_STUST	RECA_VIBVY	522
RECA_STUST	RECA_VIBAN	522
RECA_STUST	RECA_VIBPA	521
RECA_STUST	RECA_ENTAG	520
RECA_STUST	RECA_HYDCU	515
RECA_STUST	RECA_PECAS	514
RECA_STUST	RECA_PROMI	510
RECA_STUST	RECA_SHISO	509
RECA_STUST	RECA_SERMA	507
RECA_STUST	RECA_SODGM	506
RECA_STUST	RECA_SODGL	506
RECA_STUST	RECA_ALKEH	505
RECA_STUST	RECA_METFL	497
RECA_STUST	RECA_ACIFI	492
RECA_STUST	RECA_MANHA	491
RECA_STUST	RECA_METME	488
RECA_STUST	RECA_STRMK	487
RECA_STUST	RECA_BORPE	484
RECA_STUST	RECA_XANOR	483
RECA_STUST	RECA_XANCP	482
RECA_STUST	RECA_ZYMMO	478
RECA_STUST	RECA_RHOCA	477
RECA_STUST	RECA_RHOPA	475
RECA_STUST	RECA_GLUOX	474
RECA_STUST	RECA_NEIGO	472
RECA_STUST	RECA_NEIMB	471
RECA_STUST	RECA_HERAR	469
RECA_STUST	RECA_STRVP	469
RECA_STUST	RECA_RHILV	468
RECA_STUST	RECA_RHIET	467
RECA_STUST	RECA_CLOPE	466
RECA_STUST	RECA_PARDE	465
RECA_STUST	RECA_STRAM	466
RECA_STUST	RECA_STRLI	463
RECA_STUST	RECA_LEIXX	462
RECA_STUST	RECA_LEPME	461
RECA_STUST	RECA_BLAVI	459
RECA_STUST	RECA_XANCI	458
RECA_STUST	RECA_XANAC	458
RECA_STUST	RECA_STRRM	459
RECA_STUST	RECA_CLOB8	457
RECA_STUST	RECA_RICPR	452
RECA_STUST	RECA_BIFLO	450
RECA_STUST	RECA_BIFBR	448
RECA_STUST	RECA_COREF	447
RECA_STUST	RECA_PSECP	445
RECA_STUST	RECA_BDEBA	440
RECA_STUST	RECA_HALH5	439
RECA_STUST	RECA_DESPS	439
RECA_STUST	RECA_STAAR	434
RECA_STUST	RECA_STAAS	434
RECA_STUST	RECA_STAAC	434
RECA_STUST	RECA_STAAB	434
RECA_STUST	RECA_STAAW	434
RECA_STUST	RECA_STAAU	434
RECA_STUST	RECA_LISIV	434
RECA_STUST	RECA_LISWE	434
RECA_STUST	RECA_LACPE	432
RECA_STUST	RECA_LISIN	431
RECA_STUST	RECA_LISSE	430
RECA_STUST	RECA_BACLI	430
RECA_STUST	RECA_CAMJE	428
RECA_STUST	RECA_LEVBA	429
RECA_STUST	RECA_LIMPL	424
RECA_STUST	RECA_NEIMU	419
RECA_STUST	RECA_CAMLA	421
RECA_STUST	RECA_PARMW	422
RECA_STUST	RECA_TRIV2	419
RECA_STUST	RECA_LIMRJ	419
RECA_STUST	RECA_LIMRD	419
RECA_STUST	RECA_LATSS	417
RECA_STUST	RECA_STAES	416
RECA_STUST	RECA_THEAQ	405
RECA_STUST	RECA_THEM4	402
RECA_STUST	RECA_STRAG	403
RECA_STUST	RECA_THENN	399
RECA_STUST	RECA_THET8	399
RECA_STUST	RECA_THET2	398
RECA_STUST	RECA_THETH	397
RECA_STUST	RECA_THEP1	398
RECA_STUST	RECA_THESQ	397
RECA_STUST	RECA_LACAC	396
RECA_STUST	RECA_AQUPY	392
RECA_STUST	RECA_BACFR	388
RECA_STUST	RECA_LACLC	389
RECA_STUST	RECA_PETMO	379
RECA_STUST	RECA_FUSNN	370
RECA_STUST	RECA_DEIGD	363
RECA_ALKEH	RECA_HYDCU	565
RECA_ALKEH	RECA_ACIFI	539
RECA_ALKEH	RECA_PSEPU	536
RECA_ALKEH	RECA_PSETO	535
RECA_ALKEH	RECA_IDILO	535
RECA_ALKEH	RECA_PSEFL	533
RECA_ALKEH	RECA_STUST	530
RECA_ALKEH	RECA_VIBPA	529
RECA_ALKEH	RECA_STRMK	526
RECA_ALKEH	RECA_ENTAG	525
RECA_ALKEH	RECA_XANCP	525
RECA_ALKEH	RECA_XANOR	524
RECA_ALKEH	RECA_ALIFM	520
RECA_ALKEH	RECA_PROMI	518
RECA_ALKEH	RECA_PECAS	518
RECA_ALKEH	RECA_ACIAD	518
RECA_ALKEH	RECA_VIBVY	516
RECA_ALKEH	RECA_SODGM	516
RECA_ALKEH	RECA_SODGL	516
RECA_ALKEH	RECA_VIBAN	516
RECA_ALKEH	RECA_BORPE	515
RECA_ALKEH	RECA_METFL	514
RECA_ALKEH	RECA_SHISO	513
RECA_ALKEH	RECA_PHOPR	511
RECA_ALKEH	RECA_SERMA	510
RECA_ALKEH	RECA_METME	506
RECA_ALKEH	RECA_STRAM	505
RECA_ALKEH	RECA_ZYMMO	505
RECA_ALKEH	RECA_XANCI	503
RECA_ALKEH	RECA_XANAC	503
RECA_ALKEH	RECA_STRVP	501
RECA_ALKEH	RECA_HERAR	501
RECA_ALKEH	RECA_BLAVI	500
RECA_ALKEH	RECA_RHOPA	500
RECA_ALKEH	RECA_GLUOX	499
RECA_ALKEH	RECA_STRLI	499
RECA_ALKEH	RECA_RHIET	497
RECA_ALKEH	RECA_NEIMB	496
RECA_ALKEH	RECA_RHILV	496
RECA_ALKEH	RECA_NEIGO	495
RECA_ALKEH	RECA_STRRM	493
RECA_ALKEH	RECA_BDEBA	492
RECA_ALKEH	RECA_LEIXX	491
RECA_ALKEH	RECA_RHOCA	489
RECA_ALKEH	RECA_PARDE	486
RECA_ALKEH	RECA_CLOPE	482
RECA_ALKEH	RECA_LEPME	482
RECA_ALKEH	RECA_PSECP	478
RECA_ALKEH	RECA_MANHA	477
RECA_ALKEH	RECA_RICPR	471
RECA_ALKEH	RECA_COREF	471
RECA_ALKEH	RECA_STAAR	464
RECA_ALKEH	RECA_STAAS	464
RECA_ALKEH	RECA_STAAC	464
RECA_ALKEH	RECA_STAAB	464
RECA_ALKEH	RECA_STAAW	464
RECA_ALKEH	RECA_STAAU	464
RECA_ALKEH	RECA_BIFLO	462
RECA_ALKEH	RECA_BIFBR	462
RECA_ALKEH	RECA_CLOB8	461
RECA_ALKEH	RECA_HALH5	458
RECA_ALKEH	RECA_STAES	454
RECA_ALKEH	RECA_DESPS	454
RECA_ALKEH	RECA_LACPE	454
RECA_ALKEH	RECA_LEVBA	452
RECA_ALKEH	RECA_BACLI	449
RECA_ALKEH	RECA_LIMRJ	447
RECA_ALKEH	RECA_LIMRD	447
RECA_ALKEH	RECA_PARMW	446
RECA_ALKEH	RECA_LISSE	444
RECA_ALKEH	RECA_LISIV	444
RECA_ALKEH	RECA_LISIN	443
RECA_ALKEH	RECA_LISWE	443
RECA_ALKEH	RECA_NEIMU	437
RECA_ALKEH	RECA_TRIV2	439
RECA_ALKEH	RECA_LATSS	438
RECA_ALKEH	RECA_LIMPL	437
RECA_ALKEH	RECA_CAMJE	432
RECA_ALKEH	RECA_THEM4	423
RECA_ALKEH	RECA_CAMLA	422
RECA_ALKEH	RECA_LACAC	420
RECA_ALKEH	RECA_STRAG	417
RECA_ALKEH	RECA_THEAQ	415
RECA_ALKEH	RECA_THENN	414
RECA_ALKEH	RECA_BACFR	412
RECA_ALKEH	RECA_THEP1	413
RECA_ALKEH	RECA_THESQ	413
RECA_ALKEH	RECA_AQUPY	411
RECA_ALKEH	RECA_LACLC	408
RECA_ALKEH	RECA_THET2	403
RECA_ALKEH	RECA_THET8	403
RECA_ALKEH	RECA_THETH	401
RECA_ALKEH	RECA_FUSNN	392
RECA_ALKEH	RECA_PETMO	389
RECA_ALKEH	RECA_DEIGD	377
RECA_CAMJE	RECA_CAMLA	619
RECA_CAMJE	RECA_ZYMMO	468
RECA_CAMJE	RECA_GLUOX	462
RECA_CAMJE	RECA_NEIGO	461
RECA_CAMJE	RECA_RHOPA	461
RECA_CAMJE	RECA_RHIET	461
RECA_CAMJE	RECA_NEIMB	460
RECA_CAMJE	RECA_STAAR	459
RECA_CAMJE	RECA_STAAS	459
RECA_CAMJE	RECA_STAAC	459
RECA_CAMJE	RECA_STAAB	459
RECA_CAMJE	RECA_STAAW	459
RECA_CAMJE	RECA_STAAU	459
RECA_CAMJE	RECA_RHILV	459
RECA_CAMJE	RECA_BLAVI	459
RECA_CAMJE	RECA_RHOCA	458
RECA_CAMJE	RECA_ACIAD	458
RECA_CAMJE	RECA_LEPME	459
RECA_CAMJE	RECA_HYDCU	457
RECA_CAMJE	RECA_IDILO	457
RECA_CAMJE	RECA_PARDE	456
RECA_CAMJE	RECA_ACIFI	454
RECA_CAMJE	RECA_PSEPU	451
RECA_CAMJE	RECA_HALH5	450
RECA_CAMJE	RECA_CLOPE	449
RECA_CAMJE	RECA_STRVP	450
RECA_CAMJE	RECA_STRLI	448
RECA_CAMJE	RECA_STUST	446
RECA_CAMJE	RECA_STRAM	447
RECA_CAMJE	RECA_XANCP	446
RECA_CAMJE	RECA_PSETO	446
RECA_CAMJE	RECA_STRRM	446
RECA_CAMJE	RECA_STRMK	445
RECA_CAMJE	RECA_BDEBA	446
RECA_CAMJE	RECA_DESPS	444
RECA_CAMJE	RECA_BORPE	444
RECA_CAMJE	RECA_PSEFL	444
RECA_CAMJE	RECA_PHOPR	443
RECA_CAMJE	RECA_LISIN	443
RECA_CAMJE	RECA_STAES	442
RECA_CAMJE	RECA_CLOB8	443
RECA_CAMJE	RECA_LISSE	442
RECA_CAMJE	RECA_LISIV	442
RECA_CAMJE	RECA_BIFBR	443
RECA_CAMJE	RECA_BACLI	441
RECA_CAMJE	RECA_XANOR	441
RECA_CAMJE	RECA_LISWE	440
RECA_CAMJE	RECA_COREF	441
RECA_CAMJE	RECA_BIFLO	441
RECA_CAMJE	RECA_ALIFM	439
RECA_CAMJE	RECA_HERAR	439
RECA_CAMJE	RECA_METME	438
RECA_CAMJE	RECA_LEIXX	438
RECA_CAMJE	RECA_VIBAN	435
RECA_CAMJE	RECA_PROMI	435
RECA_CAMJE	RECA_PSECP	433
RECA_CAMJE	RECA_VIBVY	432
RECA_CAMJE	RECA_RICPR	432
RECA_CAMJE	RECA_METFL	432
RECA_CAMJE	RECA_VIBPA	431
RECA_CAMJE	RECA_SHISO	430
RECA_CAMJE	RECA_SERMA	429
RECA_CAMJE	RECA_PECAS	428
RECA_CAMJE	RECA_ENTAG	427
RECA_CAMJE	RECA_ALKEH	427
RECA_CAMJE	RECA_XANCI	426
RECA_CAMJE	RECA_XANAC	426
RECA_CAMJE	RECA_LACPE	426
RECA_CAMJE	RECA_SODGM	425
RECA_CAMJE	RECA_SODGL	425
RECA_CAMJE	RECA_MANHA	421
RECA_CAMJE	RECA_LATSS	419
RECA_CAMJE	RECA_LEVBA	420
RECA_CAMJE	RECA_LIMRJ	418
RECA_CAMJE	RECA_LIMRD	418
RECA_CAMJE	RECA_THEAQ	409
RECA_CAMJE	RECA_AQUPY	408
RECA_CAMJE	RECA_NEIMU	404
RECA_CAMJE	RECA_LIMPL	407
RECA_CAMJE	RECA_THET2	401
RECA_CAMJE	RECA_BACFR	400
RECA_CAMJE	RECA_THET8	400
RECA_CAMJE	RECA_THETH	399
RECA_CAMJE	RECA_PARMW	399
RECA_CAMJE	RECA_LACAC	398
RECA_CAMJE	RECA_STRAG	399
RECA_CAMJE	RECA_THEM4	394
RECA_CAMJE	RECA_THENN	392
RECA_CAMJE	RECA_THEP1	387
RECA_CAMJE	RECA_THESQ	387
RECA_CAMJE	RECA_LACLC	388
RECA_CAMJE	RECA_TRIV2	387
RECA_CAMJE	RECA_FUSNN	386
RECA_CAMJE	RECA_PETMO	374
RECA_CAMJE	RECA_DEIGD	355
RECA_DEIGD	RECA_THEAQ	462
RECA_DEIGD	RECA_THET8	446
RECA_DEIGD	RECA_THET2	446
RECA_DEIGD	RECA_THETH	442
RECA_DEIGD	RECA_ACIAD	433
RECA_DEIGD	RECA_ZYMMO	432
RECA_DEIGD	RECA_BDEBA	433
RECA_DEIGD	RECA_MANHA	431
RECA_DEIGD	RECA_RHOPA	430
RECA_DEIGD	RECA_RHIET	430
RECA_DEIGD	RECA_IDILO	430
RECA_DEIGD	RECA_HALH5	429
RECA_DEIGD	RECA_COREF	430
RECA_DEIGD	RECA_LEVBA	429
RECA_DEIGD	RECA_RHILV	428
RECA_DEIGD	RECA_LISIV	427
RECA_DEIGD	RECA_HERAR	427
RECA_DEIGD	RECA_LISIN	426
RECA_DEIGD	RECA_LISWE	425
RECA_DEIGD	RECA_LISSE	424
RECA_DEIGD	RECA_GLUOX	424
RECA_DEIGD	RECA_BIFLO	425
RECA_DEIGD	RECA_BLAVI	423
RECA_DEIGD	RECA_LACPE	424
RECA_DEIGD	RECA_ACIFI	422
RECA_DEIGD	RECA_VIBAN	422
RECA_DEIGD	RECA_BIFBR	423
RECA_DEIGD	RECA_CLOPE	420
RECA_DEIGD	RECA_VIBPA	418
RECA_DEIGD	RECA_LEPME	418
RECA_DEIGD	RECA_ALIFM	416
RECA_DEIGD	RECA_PHOPR	417
RECA_DEIGD	RECA_VIBVY	416
RECA_DEIGD	RECA_PROMI	416
RECA_DEIGD	RECA_STRVP	416
RECA_DEIGD	RECA_STRAM	416
RECA_DEIGD	RECA_BACLI	414
RECA_DEIGD	RECA_LATSS	414
RECA_DEIGD	RECA_SHISO	414
RECA_DEIGD	RECA_STRLI	415
RECA_DEIGD	RECA_ENTAG	413
RECA_DEIGD	RECA_STRRM	414
RECA_DEIGD	RECA_BORPE	412
RECA_DEIGD	RECA_CLOB8	413
RECA_DEIGD	RECA_LEIXX	411
RECA_DEIGD	RECA_LIMRJ	411
RECA_DEIGD	RECA_LIMRD	411
RECA_DEIGD	RECA_RHOCA	410
RECA_DEIGD	RECA_HYDCU	410
RECA_DEIGD	RECA_PARDE	410
RECA_DEIGD	RECA_SODGM	410
RECA_DEIGD	RECA_SODGL	410
RECA_DEIGD	RECA_SERMA	410
RECA_DEIGD	RECA_PECAS	410
RECA_DEIGD	RECA_DESPS	410
RECA_DEIGD	RECA_PSECP	407
RECA_DEIGD	RECA_STRMK	406
RECA_DEIGD	RECA_PSEPU	405
RECA_DEIGD	RECA_PSETO	405
RECA_DEIGD	RECA_PSEFL	404
RECA_DEIGD	RECA_STAAR	403
RECA_DEIGD	RECA_STAAS	403
RECA_DEIGD	RECA_STAAC	403
RECA_DEIGD	RECA_STAAB	403
RECA_DEIGD	RECA_STAAW	403
RECA_DEIGD	RECA_STAAU	403
RECA_DEIGD	RECA_LIMPL	403
RECA_DEIGD	RECA_METFL	402
RECA_DEIGD	RECA_STUST	402
RECA_DEIGD	RECA_NEIGO	402
RECA_DEIGD	RECA_STRAG	402
RECA_DEIGD	RECA_NEIMB	401
RECA_DEIGD	RECA_XANOR	401
RECA_DEIGD	RECA_XANCP	399
RECA_DEIGD	RECA_AQUPY	399
RECA_DEIGD	RECA_METME	395
RECA_DEIGD	RECA_STAES	395
RECA_DEIGD	RECA_ALKEH	392
RECA_DEIGD	RECA_LACAC	390
RECA_DEIGD	RECA_RICPR	389
RECA_DEIGD	RECA_PARMW	387
RECA_DEIGD	RECA_BACFR	383
RECA_DEIGD	RECA_THEM4	384
RECA_DEIGD	RECA_THEP1	380
RECA_DEIGD	RECA_XANCI	379
RECA_DEIGD	RECA_XANAC	379
RECA_DEIGD	RECA_LACLC	380
RECA_DEIGD	RECA_TRIV2	378
RECA_DEIGD	RECA_CAMJE	377
RECA_DEIGD	RECA_THESQ	376
RECA_DEIGD	RECA_THENN	376
RECA_DEIGD	RECA_FUSNN	372
RECA_DEIGD	RECA_NEIMU	367
RECA_DEIGD	RECA_CAMLA	363
RECA_DEIGD	RECA_PETMO	353
RECA_SODGM	RECA_SODGL	722
RECA_SODGM	RECA_ENTAG	657
RECA_SODGM	RECA_PECAS	651
RECA_SODGM	RECA_SERMA	633
RECA_SODGM	RECA_SHISO	627
RECA_SODGM	RECA_PROMI	624
RECA_SODGM	RECA_VIBPA	588
RECA_SODGM	RECA_VIBAN	583
RECA_SODGM	RECA_ALIFM	582
RECA_SODGM	RECA_VIBVY	575
RECA_SODGM	RECA_PHOPR	569
RECA_SODGM	RECA_IDILO	533
RECA_SODGM	RECA_PSETO	518
RECA_SODGM	RECA_PSEFL	514
RECA_SODGM	RECA_HYDCU	508
RECA_SODGM	RECA_PSEPU	507
RECA_SODGM	RECA_STUST	506
RECA_SODGM	RECA_ACIAD	502
RECA_SODGM	RECA_MANHA	501
RECA_SODGM	RECA_ALKEH	492
RECA_SODGM	RECA_METFL	487
RECA_SODGM	RECA_ACIFI	481
RECA_SODGM	RECA_RHIET	481
RECA_SODGM	RECA_RHILV	478
RECA_SODGM	RECA_METME	476
RECA_SODGM	RECA_STRMK	475
RECA_SODGM	RECA_GLUOX	475
RECA_SODGM	RECA_RHOPA	471
RECA_SODGM	RECA_XANOR	469
RECA_SODGM	RECA_ZYMMO	468
RECA_SODGM	RECA_XANCP	466
RECA_SODGM	RECA_NEIMB	466
RECA_SODGM	RECA_HERAR	464
RECA_SODGM	RECA_NEIGO	463
RECA_SODGM	RECA_BORPE	460
RECA_SODGM	RECA_BLAVI	459
RECA_SODGM	RECA_PARDE	459
RECA_SODGM	RECA_RHOCA	456
RECA_SODGM	RECA_STRVP	457
RECA_SODGM	RECA_LEPME	457
RECA_SODGM	RECA_LEIXX	453
RECA_SODGM	RECA_STRAM	453
RECA_SODGM	RECA_CLOPE	450
RECA_SODGM	RECA_STRLI	451
RECA_SODGM	RECA_XANCI	447
RECA_SODGM	RECA_XANAC	447
RECA_SODGM	RECA_STRRM	446
RECA_SODGM	RECA_BDEBA	445
RECA_SODGM	RECA_RICPR	442
RECA_SODGM	RECA_HALH5	442
RECA_SODGM	RECA_CLOB8	439
RECA_SODGM	RECA_DESPS	436
RECA_SODGM	RECA_STAAR	435
RECA_SODGM	RECA_STAAS	435
RECA_SODGM	RECA_STAAC	435
RECA_SODGM	RECA_STAAB	435
RECA_SODGM	RECA_STAAW	435
RECA_SODGM	RECA_STAAU	435
RECA_SODGM	RECA_BIFLO	433
RECA_SODGM	RECA_PSECP	431
RECA_SODGM	RECA_BIFBR	432
RECA_SODGM	RECA_LISIV	430
RECA_SODGM	RECA_LISSE	429
RECA_SODGM	RECA_LISIN	429
RECA_SODGM	RECA_LEVBA	430
RECA_SODGM	RECA_BACLI	428
RECA_SODGM	RECA_LISWE	428
RECA_SODGM	RECA_COREF	428
RECA_SODGM	RECA_LACPE	424
RECA_SODGM	RECA_STAES	422
RECA_SODGM	RECA_LATSS	419
RECA_SODGM	RECA_NEIMU	416
