qseqid	sseqid	bitscore
LEXA_DEIRA	RECA_THET8	0
LEXA_DEIRA	RECA_XANCP	0
LEXA_DEIRA	RECA_LEIXX	0
LEXA_DEIRA	RECA_DESPS	0
LEXA_DEIRA	RECA_PECAS	0
LEXA_DEIRA	RECA_STAAS	0
LEXA_DEIRA	RECA_STAAR	0
LEXA_DEIRA	RECA_LACPE	0
LEXA_DEIRA	RECA_PHOPR	0
LEXA_DEIRA	RECA_VIBVY	0
LEXA_DEIRA	RECA_PARMW	0
LEXA_DEIRA	RECA_LISIV	0
LEXA_DEIRA	RECA_LISWE	0
LEXA_DEIRA	RECA_LISSE	0
LEXA_DEIRA	RECA_VIBPA	0
LEXA_DEIRA	RECA_STAES	0
LEXA_DEIRA	RECA_COREF	0
LEXA_DEIRA	RECA_BIFLO	0
LEXA_DEIRA	RECA_FUSNN	0
LEXA_DEIRA	RECA_LISIN	0
LEXA_DEIRA	RECA_CAMLA	0
LEXA_DEIRA	RECA_STRAG	0
LEXA_DEIRA	RECA_HALH5	0
LEXA_DEIRA	RECA_PSETO	0
LEXA_DEIRA	RECA_MANHA	0
LEXA_DEIRA	RECX_DEIRA	0
LEXA_DEIRA	RECA_BIFBR	0
LEXA_DEIRA	RECA_ZYMMO	0
LEXA_DEIRA	RECA_RHOPA	0
LEXA_DEIRA	RECA_SHISO	0
LEXA_DEIRA	RECA_BLAVI	0
RECA_XANAC	RECA_XANCI	690
RECA_XANAC	RECA_BORPE	0
RECA_XANAC	RECA_LACLC	0
RECA_XANAC	RECA_LEPME	0
RECA_XANAC	RECA_NEIMB	0
RECA_XANAC	RECA_PROMI	0
RECA_XANAC	RECA_TRIV2	0
RECA_XANAC	RECA_ACIFI	0
RECA_XANAC	RECA_SERMA	0
RECA_XANAC	RECA_METFL	0
RECA_XANAC	RECA_NEIGO	0
RECA_XANAC	RECA_BACFR	0
RECA_XANAC	RECA_RHILV	0
RECA_XANAC	RECA_METME	0
RECA_XANAC	RECA_RHIET	0
RECA_XANAC	RECA_VIBAN	0
RECA_XANAC	RECA_ENTAG	0
RECA_XANAC	RECA_AQUPY	0
RECA_XANAC	RECA_STRAM	0
RECA_XANAC	RECA_RICPR	0
RECA_XANAC	RECA_ACIAD	0
RECA_XANAC	RECA_CLOB8	0
RECA_XANAC	RECA_RHOCA	0
RECA_XANAC	RECA_GLUOX	0
RECA_XANAC	RECA_LIMPL	0
RECA_XANAC	RECA_STRLI	0
RECA_XANAC	RECA_STRVP	0
RECA_XANAC	RECA_THEAQ	0
RECA_XANAC	RECA_THET2	0
RECA_XANAC	RECA_THETH	0
RECA_XANAC	RECA_BACLI	0
RECA_XANAC	RECA_BDEBA	0
RECA_XANAC	RECA_SODGL	0
RECA_XANAC	RECA_STAAU	0
RECA_XANAC	RECA_STAAW	0
RECA_XANAC	RECA_CLOPE	0
RECA_XANAC	RECA_PARDE	0
RECA_XANAC	RECA_STRRM	0
RECA_XANAC	RECA_PSEFL	0
RECA_XANAC	RECA_LEVBA	0
RECA_XANAC	RECA_PSEPU	0
RECA_XANAC	RECA_STUST	0
RECA_XANAC	RECA_ALKEH	0
RECA_XANAC	RECA_CAMJE	0
RECA_XANAC	RECA_DEIGD	0
RECA_XANAC	RECA_SODGM	0
RECA_XANAC	RECA_STAAB	0
RECA_XANAC	RECA_HYDCU	0
RECA_XANAC	RECA_LATSS	0
RECA_XANAC	RECA_NEIMU	0
RECA_XANAC	RECA_LACAC	0
RECA_XANAC	RECA_STAAC	0
RECA_XANAC	RECA_IDILO	0
RECA_XANAC	RECA_THET8	0
RECA_XANAC	RECA_XANCP	665
RECA_XANAC	RECA_LEIXX	0
RECA_XANAC	RECA_DESPS	0
RECA_XANAC	RECA_PECAS	0
RECA_XANAC	RECA_STAAS	0
RECA_XANAC	RECA_STAAR	0
RECA_XANAC	RECA_LACPE	0
RECA_XANAC	RECA_PHOPR	0
RECA_XANAC	RECA_VIBVY	0
RECA_XANAC	RECA_PARMW	0
RECA_XANAC	RECA_LISIV	0
RECA_XANAC	RECA_LISWE	0
RECA_XANAC	RECA_LISSE	0
RECA_XANAC	RECA_VIBPA	0
RECA_XANAC	RECA_STAES	0
RECA_XANAC	RECA_COREF	0
RECA_XANAC	RECA_BIFLO	0
RECA_XANAC	RECA_FUSNN	0
RECA_XANAC	RECA_LISIN	0
RECA_XANAC	RECA_CAMLA	0
RECA_XANAC	RECA_STRAG	0
RECA_XANAC	RECA_HALH5	0
RECA_XANAC	RECA_PSETO	0
RECA_XANAC	RECA_MANHA	0
RECA_XANAC	RECX_DEIRA	0
RECA_XANAC	RECA_BIFBR	0
RECA_XANAC	RECA_ZYMMO	467
RECA_XANAC	RECA_RHOPA	0
RECA_XANAC	RECA_SHISO	0
RECA_XANAC	RECA_BLAVI	0
RECA_XANCI	RECA_BORPE	0
RECA_XANCI	RECA_LACLC	0
RECA_XANCI	RECA_LEPME	0
RECA_XANCI	RECA_NEIMB	0
RECA_XANCI	RECA_PROMI	0
RECA_XANCI	RECA_TRIV2	0
RECA_XANCI	RECA_ACIFI	0
RECA_XANCI	RECA_SERMA	0
RECA_XANCI	RECA_METFL	0
RECA_XANCI	RECA_NEIGO	0
RECA_XANCI	RECA_BACFR	0
RECA_XANCI	RECA_RHILV	0
RECA_XANCI	RECA_METME	0
RECA_XANCI	RECA_RHIET	0
RECA_XANCI	RECA_VIBAN	0
RECA_XANCI	RECA_ENTAG	0
RECA_XANCI	RECA_AQUPY	0
RECA_XANCI	RECA_STRAM	0
RECA_XANCI	RECA_RICPR	0
RECA_XANCI	RECA_ACIAD	0
RECA_XANCI	RECA_CLOB8	0
RECA_XANCI	RECA_RHOCA	0
RECA_XANCI	RECA_GLUOX	0
RECA_XANCI	RECA_LIMPL	0
RECA_XANCI	RECA_STRLI	0
RECA_XANCI	RECA_STRVP	0
RECA_XANCI	RECA_THEAQ	0
RECA_XANCI	RECA_THET2	0
RECA_XANCI	RECA_THETH	0
RECA_XANCI	RECA_BACLI	0
RECA_XANCI	RECA_BDEBA	0
RECA_XANCI	RECA_SODGL	0
RECA_XANCI	RECA_STAAU	0
RECA_XANCI	RECA_STAAW	0
RECA_XANCI	RECA_CLOPE	0
RECA_XANCI	RECA_PARDE	0
RECA_XANCI	RECA_STRRM	0
RECA_XANCI	RECA_PSEFL	0
RECA_XANCI	RECA_LEVBA	0
RECA_XANCI	RECA_PSEPU	0
RECA_XANCI	RECA_STUST	0
RECA_XANCI	RECA_ALKEH	0
RECA_XANCI	RECA_CAMJE	0
RECA_XANCI	RECA_DEIGD	0
RECA_XANCI	RECA_SODGM	0
RECA_XANCI	RECA_STAAB	0
RECA_XANCI	RECA_HYDCU	0
RECA_XANCI	RECA_LATSS	0
RECA_XANCI	RECA_NEIMU	0
RECA_XANCI	RECA_LACAC	0
RECA_XANCI	RECA_STAAC	0
RECA_XANCI	RECA_IDILO	0
RECA_XANCI	RECA_THET8	0
RECA_XANCI	RECA_XANCP	665
RECA_XANCI	RECA_LEIXX	0
RECA_XANCI	RECA_DESPS	0
RECA_XANCI	RECA_PECAS	0
RECA_XANCI	RECA_STAAS	0
RECA_XANCI	RECA_STAAR	0
RECA_XANCI	RECA_LACPE	0
RECA_XANCI	RECA_PHOPR	0
RECA_XANCI	RECA_VIBVY	0
RECA_XANCI	RECA_PARMW	0
RECA_XANCI	RECA_LISIV	0
RECA_XANCI	RECA_LISWE	0
RECA_XANCI	RECA_LISSE	0
RECA_XANCI	RECA_VIBPA	0
RECA_XANCI	RECA_STAES	0
RECA_XANCI	RECA_COREF	0
RECA_XANCI	RECA_BIFLO	0
RECA_XANCI	RECA_FUSNN	0
RECA_XANCI	RECA_LISIN	0
RECA_XANCI	RECA_CAMLA	0
RECA_XANCI	RECA_STRAG	0
RECA_XANCI	RECA_HALH5	0
RECA_XANCI	RECA_PSETO	0
RECA_XANCI	RECA_MANHA	0
RECA_XANCI	RECX_DEIRA	0
RECA_XANCI	RECA_BIFBR	0
RECA_XANCI	RECA_ZYMMO	467
RECA_XANCI	RECA_RHOPA	0
RECA_XANCI	RECA_SHISO	0
RECA_XANCI	RECA_BLAVI	0
RECA_BORPE	RECA_LACLC	400
RECA_BORPE	RECA_LEPME	466
RECA_BORPE	RECA_NEIMB	487
RECA_BORPE	RECA_PROMI	485
RECA_BORPE	RECA_TRIV2	416
RECA_BORPE	RECA_ACIFI	0
RECA_BORPE	RECA_SERMA	471
RECA_BORPE	RECA_METFL	533
RECA_BORPE	RECA_NEIGO	486
RECA_BORPE	RECA_BACFR	0
RECA_BORPE	RECA_RHILV	513
RECA_BORPE	RECA_METME	524
RECA_BORPE	RECA_RHIET	513
RECA_BORPE	RECA_VIBAN	489
RECA_BORPE	RECA_ENTAG	474
RECA_BORPE	RECA_AQUPY	0
RECA_BORPE	RECA_STRAM	469
RECA_BORPE	RECA_RICPR	480
RECA_BORPE	RECA_ACIAD	0
RECA_BORPE	RECA_CLOB8	467
RECA_BORPE	RECA_RHOCA	499
RECA_BORPE	RECA_GLUOX	498
RECA_BORPE	RECA_LIMPL	418
RECA_BORPE	RECA_STRLI	464
RECA_BORPE	RECA_STRVP	469
RECA_BORPE	RECA_THEAQ	400
RECA_BORPE	RECA_THET2	399
RECA_BORPE	RECA_THETH	394
RECA_BORPE	RECA_BACLI	0
RECA_BORPE	RECA_BDEBA	0
RECA_BORPE	RECA_SODGL	473
RECA_BORPE	RECA_STAAU	442
RECA_BORPE	RECA_STAAW	442
RECA_BORPE	RECA_CLOPE	474
RECA_BORPE	RECA_PARDE	501
RECA_BORPE	RECA_STRRM	458
RECA_BORPE	RECA_PSEFL	489
RECA_BORPE	RECA_LEVBA	450
RECA_BORPE	RECA_PSEPU	499
RECA_BORPE	RECA_STUST	497
RECA_BORPE	RECA_ALKEH	0
RECA_BORPE	RECA_CAMJE	444
RECA_BORPE	RECA_DEIGD	412
RECA_BORPE	RECA_SODGM	473
RECA_BORPE	RECA_STAAB	442
RECA_BORPE	RECA_HYDCU	518
RECA_BORPE	RECA_LATSS	441
RECA_BORPE	RECA_NEIMU	432
RECA_BORPE	RECA_LACAC	414
RECA_BORPE	RECA_STAAC	442
RECA_BORPE	RECA_IDILO	508
RECA_BORPE	RECA_THET8	395
RECA_BORPE	RECA_XANCP	497
RECA_BORPE	RECA_LEIXX	461
RECA_BORPE	RECA_DESPS	455
RECA_BORPE	RECA_PECAS	473
RECA_BORPE	RECA_STAAS	442
RECA_BORPE	RECA_STAAR	442
RECA_BORPE	RECA_LACPE	439
RECA_BORPE	RECA_PHOPR	488
RECA_BORPE	RECA_VIBVY	491
RECA_BORPE	RECA_PARMW	418
RECA_BORPE	RECA_LISIV	451
RECA_BORPE	RECA_LISWE	451
RECA_BORPE	RECA_LISSE	451
RECA_BORPE	RECA_VIBPA	492
RECA_BORPE	RECA_STAES	431
RECA_BORPE	RECA_COREF	441
RECA_BORPE	RECA_BIFLO	0
RECA_BORPE	RECA_FUSNN	383
RECA_BORPE	RECA_LISIN	451
RECA_BORPE	RECA_CAMLA	437
RECA_BORPE	RECA_STRAG	405
RECA_BORPE	RECA_HALH5	459
RECA_BORPE	RECA_PSETO	491
RECA_BORPE	RECA_MANHA	468
RECA_BORPE	RECX_DEIRA	0
RECA_BORPE	RECA_BIFBR	0
RECA_BORPE	RECA_ZYMMO	483
RECA_BORPE	RECA_RHOPA	511
RECA_BORPE	RECA_SHISO	475
RECA_BORPE	RECA_BLAVI	0
RECA_LACLC	RECA_LEPME	403
RECA_LACLC	RECA_NEIMB	412
RECA_LACLC	RECA_PROMI	416
RECA_LACLC	RECA_TRIV2	395
RECA_LACLC	RECA_ACIFI	0
RECA_LACLC	RECA_SERMA	405
RECA_LACLC	RECA_METFL	404
RECA_LACLC	RECA_NEIGO	414
RECA_LACLC	RECA_BACFR	0
RECA_LACLC	RECA_RHILV	405
RECA_LACLC	RECA_METME	414
RECA_LACLC	RECA_RHIET	408
RECA_LACLC	RECA_VIBAN	394
RECA_LACLC	RECA_ENTAG	0
RECA_LACLC	RECA_AQUPY	0
RECA_LACLC	RECA_STRAM	426
RECA_LACLC	RECA_RICPR	410
RECA_LACLC	RECA_ACIAD	0
RECA_LACLC	RECA_CLOB8	0
RECA_LACLC	RECA_RHOCA	415
RECA_LACLC	RECA_GLUOX	0
RECA_LACLC	RECA_LIMPL	412
RECA_LACLC	RECA_STRLI	429
RECA_LACLC	RECA_STRVP	432
RECA_LACLC	RECA_THEAQ	393
RECA_LACLC	RECA_THET2	393
RECA_LACLC	RECA_THETH	391
RECA_LACLC	RECA_BACLI	0
RECA_LACLC	RECA_BDEBA	0
RECA_LACLC	RECA_SODGL	404
RECA_LACLC	RECA_STAAU	454
RECA_LACLC	RECA_STAAW	454
RECA_LACLC	RECA_CLOPE	0
RECA_LACLC	RECA_PARDE	419
RECA_LACLC	RECA_STRRM	424
RECA_LACLC	RECA_PSEFL	388
RECA_LACLC	RECA_LEVBA	491
RECA_LACLC	RECA_PSEPU	389
RECA_LACLC	RECA_STUST	391
RECA_LACLC	RECA_ALKEH	0
RECA_LACLC	RECA_CAMJE	0
RECA_LACLC	RECA_DEIGD	0
RECA_LACLC	RECA_SODGM	404
RECA_LACLC	RECA_STAAB	454
RECA_LACLC	RECA_HYDCU	0
RECA_LACLC	RECA_LATSS	482
RECA_LACLC	RECA_NEIMU	360
RECA_LACLC	RECA_LACAC	0
RECA_LACLC	RECA_STAAC	454
RECA_LACLC	RECA_IDILO	0
RECA_LACLC	RECA_THET8	393
RECA_LACLC	RECA_XANCP	388
RECA_LACLC	RECA_LEIXX	421
RECA_LACLC	RECA_DESPS	0
RECA_LACLC	RECA_PECAS	405
RECA_LACLC	RECA_STAAS	454
RECA_LACLC	RECA_STAAR	454
RECA_LACLC	RECA_LACPE	478
RECA_LACLC	RECA_PHOPR	384
RECA_LACLC	RECA_VIBVY	404
RECA_LACLC	RECA_PARMW	390
RECA_LACLC	RECA_LISIV	469
RECA_LACLC	RECA_LISWE	468
RECA_LACLC	RECA_LISSE	467
RECA_LACLC	RECA_VIBPA	403
RECA_LACLC	RECA_STAES	452
RECA_LACLC	RECA_COREF	0
RECA_LACLC	RECA_BIFLO	0
RECA_LACLC	RECA_FUSNN	0
RECA_LACLC	RECA_LISIN	467
RECA_LACLC	RECA_CAMLA	0
RECA_LACLC	RECA_STRAG	522
RECA_LACLC	RECA_HALH5	0
RECA_LACLC	RECA_PSETO	387
RECA_LACLC	RECA_MANHA	390
RECA_LACLC	RECX_DEIRA	0
RECA_LACLC	RECA_BIFBR	0
RECA_LACLC	RECA_ZYMMO	409
RECA_LACLC	RECA_RHOPA	413
RECA_LACLC	RECA_SHISO	400
RECA_LACLC	RECA_BLAVI	0
RECA_LEPME	RECA_NEIMB	471
RECA_LEPME	RECA_PROMI	459
RECA_LEPME	RECA_TRIV2	433
RECA_LEPME	RECA_ACIFI	0
RECA_LEPME	RECA_SERMA	468
RECA_LEPME	RECA_METFL	468
RECA_LEPME	RECA_NEIGO	471
RECA_LEPME	RECA_BACFR	0
RECA_LEPME	RECA_RHILV	464
RECA_LEPME	RECA_METME	471
RECA_LEPME	RECA_RHIET	468
RECA_LEPME	RECA_VIBAN	467
RECA_LEPME	RECA_ENTAG	0
RECA_LEPME	RECA_AQUPY	0
RECA_LEPME	RECA_STRAM	472
RECA_LEPME	RECA_RICPR	450
RECA_LEPME	RECA_ACIAD	0
RECA_LEPME	RECA_CLOB8	0
RECA_LEPME	RECA_RHOCA	476
RECA_LEPME	RECA_GLUOX	0
RECA_LEPME	RECA_LIMPL	428
RECA_LEPME	RECA_STRLI	470
RECA_LEPME	RECA_STRVP	478
RECA_LEPME	RECA_THEAQ	405
RECA_LEPME	RECA_THET2	406
RECA_LEPME	RECA_THETH	404
RECA_LEPME	RECA_BACLI	0
RECA_LEPME	RECA_BDEBA	0
RECA_LEPME	RECA_SODGL	457
RECA_LEPME	RECA_STAAU	444
RECA_LEPME	RECA_STAAW	444
RECA_LEPME	RECA_CLOPE	0
RECA_LEPME	RECA_PARDE	476
RECA_LEPME	RECA_STRRM	466
RECA_LEPME	RECA_PSEFL	473
RECA_LEPME	RECA_LEVBA	447
RECA_LEPME	RECA_PSEPU	471
RECA_LEPME	RECA_STUST	461
RECA_LEPME	RECA_ALKEH	0
RECA_LEPME	RECA_CAMJE	0
RECA_LEPME	RECA_DEIGD	0
RECA_LEPME	RECA_SODGM	457
RECA_LEPME	RECA_STAAB	444
RECA_LEPME	RECA_HYDCU	0
RECA_LEPME	RECA_LATSS	0
RECA_LEPME	RECA_NEIMU	410
RECA_LEPME	RECA_LACAC	0
RECA_LEPME	RECA_STAAC	444
RECA_LEPME	RECA_IDILO	0
RECA_LEPME	RECA_THET8	405
RECA_LEPME	RECA_XANCP	447
RECA_LEPME	RECA_LEIXX	0
RECA_LEPME	RECA_DESPS	0
RECA_LEPME	RECA_PECAS	462
RECA_LEPME	RECA_STAAS	444
RECA_LEPME	RECA_STAAR	444
RECA_LEPME	RECA_LACPE	0
RECA_LEPME	RECA_PHOPR	458
RECA_LEPME	RECA_VIBVY	458
RECA_LEPME	RECA_PARMW	430
RECA_LEPME	RECA_LISIV	442
RECA_LEPME	RECA_LISWE	442
RECA_LEPME	RECA_LISSE	442
RECA_LEPME	RECA_VIBPA	465
RECA_LEPME	RECA_STAES	445
RECA_LEPME	RECA_COREF	0
RECA_LEPME	RECA_BIFLO	0
RECA_LEPME	RECA_FUSNN	0
RECA_LEPME	RECA_LISIN	442
RECA_LEPME	RECA_CAMLA	0
RECA_LEPME	RECA_STRAG	416
RECA_LEPME	RECA_HALH5	0
RECA_LEPME	RECA_PSETO	473
RECA_LEPME	RECA_MANHA	462
RECA_LEPME	RECX_DEIRA	0
RECA_LEPME	RECA_BIFBR	0
RECA_LEPME	RECA_ZYMMO	459
RECA_LEPME	RECA_RHOPA	466
RECA_LEPME	RECA_SHISO	456
RECA_LEPME	RECA_BLAVI	0
RECA_NEIMB	RECA_PROMI	488
RECA_NEIMB	RECA_TRIV2	421
RECA_NEIMB	RECA_ACIFI	0
RECA_NEIMB	RECA_SERMA	472
RECA_NEIMB	RECA_METFL	0
RECA_NEIMB	RECA_NEIGO	0
RECA_NEIMB	RECA_BACFR	0
RECA_NEIMB	RECA_RHILV	496
RECA_NEIMB	RECA_METME	0
RECA_NEIMB	RECA_RHIET	496
RECA_NEIMB	RECA_VIBAN	481
RECA_NEIMB	RECA_ENTAG	0
RECA_NEIMB	RECA_AQUPY	0
RECA_NEIMB	RECA_STRAM	471
RECA_NEIMB	RECA_RICPR	475
RECA_NEIMB	RECA_ACIAD	0
RECA_NEIMB	RECA_CLOB8	0
RECA_NEIMB	RECA_RHOCA	492
RECA_NEIMB	RECA_GLUOX	0
RECA_NEIMB	RECA_LIMPL	0
RECA_NEIMB	RECA_STRLI	472
RECA_NEIMB	RECA_STRVP	470
RECA_NEIMB	RECA_THEAQ	412
RECA_NEIMB	RECA_THET2	406
RECA_NEIMB	RECA_THETH	406
RECA_NEIMB	RECA_BACLI	0
RECA_NEIMB	RECA_BDEBA	0
RECA_NEIMB	RECA_SODGL	478
RECA_NEIMB	RECA_STAAU	466
RECA_NEIMB	RECA_STAAW	466
RECA_NEIMB	RECA_CLOPE	0
RECA_NEIMB	RECA_PARDE	478
RECA_NEIMB	RECA_STRRM	464
RECA_NEIMB	RECA_PSEFL	487
RECA_NEIMB	RECA_LEVBA	0
RECA_NEIMB	RECA_PSEPU	486
RECA_NEIMB	RECA_STUST	483
RECA_NEIMB	RECA_ALKEH	0
RECA_NEIMB	RECA_CAMJE	0
RECA_NEIMB	RECA_DEIGD	0
RECA_NEIMB	RECA_SODGM	478
RECA_NEIMB	RECA_STAAB	466
RECA_NEIMB	RECA_HYDCU	0
RECA_NEIMB	RECA_LATSS	0
RECA_NEIMB	RECA_NEIMU	534
RECA_NEIMB	RECA_LACAC	0
RECA_NEIMB	RECA_STAAC	466
RECA_NEIMB	RECA_IDILO	0
RECA_NEIMB	RECA_THET8	408
RECA_NEIMB	RECA_XANCP	471
RECA_NEIMB	RECA_LEIXX	0
RECA_NEIMB	RECA_DESPS	0
RECA_NEIMB	RECA_PECAS	484
RECA_NEIMB	RECA_STAAS	466
RECA_NEIMB	RECA_STAAR	466
RECA_NEIMB	RECA_LACPE	0
RECA_NEIMB	RECA_PHOPR	470
RECA_NEIMB	RECA_VIBVY	481
RECA_NEIMB	RECA_PARMW	418
RECA_NEIMB	RECA_LISIV	0
RECA_NEIMB	RECA_LISWE	0
RECA_NEIMB	RECA_LISSE	0
RECA_NEIMB	RECA_VIBPA	482
RECA_NEIMB	RECA_STAES	457
RECA_NEIMB	RECA_COREF	0
RECA_NEIMB	RECA_BIFLO	0
RECA_NEIMB	RECA_FUSNN	0
RECA_NEIMB	RECA_LISIN	0
RECA_NEIMB	RECA_CAMLA	0
RECA_NEIMB	RECA_STRAG	427
RECA_NEIMB	RECA_HALH5	0
RECA_NEIMB	RECA_PSETO	489
RECA_NEIMB	RECA_MANHA	0
RECA_NEIMB	RECX_DEIRA	0
RECA_NEIMB	RECA_BIFBR	0
RECA_NEIMB	RECA_ZYMMO	476
RECA_NEIMB	RECA_RHOPA	489
RECA_NEIMB	RECA_SHISO	483
RECA_NEIMB	RECA_BLAVI	0
RECA_PROMI	RECA_TRIV2	434
RECA_PROMI	RECA_ACIFI	0
RECA_PROMI	RECA_SERMA	631
RECA_PROMI	RECA_METFL	0
RECA_PROMI	RECA_NEIGO	0
RECA_PROMI	RECA_BACFR	0
RECA_PROMI	RECA_RHILV	485
RECA_PROMI	RECA_METME	0
RECA_PROMI	RECA_RHIET	486
RECA_PROMI	RECA_VIBAN	572
RECA_PROMI	RECA_ENTAG	0
RECA_PROMI	RECA_AQUPY	0
RECA_PROMI	RECA_STRAM	468
RECA_PROMI	RECA_RICPR	466
RECA_PROMI	RECA_ACIAD	0
RECA_PROMI	RECA_CLOB8	0
RECA_PROMI	RECA_RHOCA	463
RECA_PROMI	RECA_GLUOX	0
RECA_PROMI	RECA_LIMPL	0
RECA_PROMI	RECA_STRLI	462
RECA_PROMI	RECA_STRVP	468
RECA_PROMI	RECA_THEAQ	423
RECA_PROMI	RECA_THET2	431
RECA_PROMI	RECA_THETH	424
RECA_PROMI	RECA_BACLI	0
RECA_PROMI	RECA_BDEBA	0
RECA_PROMI	RECA_SODGL	624
RECA_PROMI	RECA_STAAU	449
RECA_PROMI	RECA_STAAW	449
RECA_PROMI	RECA_CLOPE	0
RECA_PROMI	RECA_PARDE	0
RECA_PROMI	RECA_STRRM	459
RECA_PROMI	RECA_PSEFL	511
RECA_PROMI	RECA_LEVBA	0
RECA_PROMI	RECA_PSEPU	510
RECA_PROMI	RECA_STUST	510
RECA_PROMI	RECA_ALKEH	0
RECA_PROMI	RECA_CAMJE	0
RECA_PROMI	RECA_DEIGD	0
RECA_PROMI	RECA_SODGM	624
RECA_PROMI	RECA_STAAB	449
RECA_PROMI	RECA_HYDCU	0
RECA_PROMI	RECA_LATSS	0
RECA_PROMI	RECA_NEIMU	0
RECA_PROMI	RECA_LACAC	0
RECA_PROMI	RECA_STAAC	449
RECA_PROMI	RECA_IDILO	0
RECA_PROMI	RECA_THET8	426
RECA_PROMI	RECA_XANCP	471
RECA_PROMI	RECA_LEIXX	0
RECA_PROMI	RECA_DESPS	0
RECA_PROMI	RECA_PECAS	0
RECA_PROMI	RECA_STAAS	449
RECA_PROMI	RECA_STAAR	449
RECA_PROMI	RECA_LACPE	0
RECA_PROMI	RECA_PHOPR	0
RECA_PROMI	RECA_VIBVY	567
RECA_PROMI	RECA_PARMW	0
RECA_PROMI	RECA_LISIV	0
RECA_PROMI	RECA_LISWE	0
RECA_PROMI	RECA_LISSE	0
RECA_PROMI	RECA_VIBPA	583
RECA_PROMI	RECA_STAES	451
RECA_PROMI	RECA_COREF	0
RECA_PROMI	RECA_BIFLO	0
RECA_PROMI	RECA_FUSNN	0
RECA_PROMI	RECA_LISIN	0
RECA_PROMI	RECA_CAMLA	0
RECA_PROMI	RECA_STRAG	418
RECA_PROMI	RECA_HALH5	0
RECA_PROMI	RECA_PSETO	509
RECA_PROMI	RECA_MANHA	0
RECA_PROMI	RECX_DEIRA	0
RECA_PROMI	RECA_BIFBR	0
RECA_PROMI	RECA_ZYMMO	475
RECA_PROMI	RECA_RHOPA	479
RECA_PROMI	RECA_SHISO	612
RECA_PROMI	RECA_BLAVI	0
RECA_TRIV2	RECA_ACIFI	0
RECA_TRIV2	RECA_SERMA	0
RECA_TRIV2	RECA_METFL	0
RECA_TRIV2	RECA_NEIGO	0
RECA_TRIV2	RECA_BACFR	0
RECA_TRIV2	RECA_RHILV	0
RECA_TRIV2	RECA_METME	0
RECA_TRIV2	RECA_RHIET	0
RECA_TRIV2	RECA_VIBAN	419
RECA_TRIV2	RECA_ENTAG	0
RECA_TRIV2	RECA_AQUPY	0
RECA_TRIV2	RECA_STRAM	0
RECA_TRIV2	RECA_RICPR	0
RECA_TRIV2	RECA_ACIAD	0
RECA_TRIV2	RECA_CLOB8	0
RECA_TRIV2	RECA_RHOCA	0
RECA_TRIV2	RECA_GLUOX	0
RECA_TRIV2	RECA_LIMPL	0
RECA_TRIV2	RECA_STRLI	0
RECA_TRIV2	RECA_STRVP	0
RECA_TRIV2	RECA_THEAQ	0
RECA_TRIV2	RECA_THET2	0
RECA_TRIV2	RECA_THETH	0
RECA_TRIV2	RECA_BACLI	0
RECA_TRIV2	RECA_BDEBA	0
RECA_TRIV2	RECA_SODGL	0
RECA_TRIV2	RECA_STAAU	0
RECA_TRIV2	RECA_STAAW	0
RECA_TRIV2	RECA_CLOPE	0
RECA_TRIV2	RECA_PARDE	0
RECA_TRIV2	RECA_STRRM	0
RECA_TRIV2	RECA_PSEFL	0
RECA_TRIV2	RECA_LEVBA	0
RECA_TRIV2	RECA_PSEPU	0
RECA_TRIV2	RECA_STUST	0
RECA_TRIV2	RECA_ALKEH	0
RECA_TRIV2	RECA_CAMJE	0
RECA_TRIV2	RECA_DEIGD	0
RECA_TRIV2	RECA_SODGM	0
RECA_TRIV2	RECA_STAAB	0
RECA_TRIV2	RECA_HYDCU	0
RECA_TRIV2	RECA_LATSS	0
RECA_TRIV2	RECA_NEIMU	0
RECA_TRIV2	RECA_LACAC	0
RECA_TRIV2	RECA_STAAC	0
RECA_TRIV2	RECA_IDILO	0
RECA_TRIV2	RECA_THET8	0
RECA_TRIV2	RECA_XANCP	410
RECA_TRIV2	RECA_LEIXX	0
RECA_TRIV2	RECA_DESPS	0
RECA_TRIV2	RECA_PECAS	0
RECA_TRIV2	RECA_STAAS	0
RECA_TRIV2	RECA_STAAR	0
RECA_TRIV2	RECA_LACPE	0
RECA_TRIV2	RECA_PHOPR	0
RECA_TRIV2	RECA_VIBVY	420
RECA_TRIV2	RECA_PARMW	0
RECA_TRIV2	RECA_LISIV	0
RECA_TRIV2	RECA_LISWE	0
RECA_TRIV2	RECA_LISSE	0
RECA_TRIV2	RECA_VIBPA	428
RECA_TRIV2	RECA_STAES	0
RECA_TRIV2	RECA_COREF	0
RECA_TRIV2	RECA_BIFLO	0
RECA_TRIV2	RECA_FUSNN	0
RECA_TRIV2	RECA_LISIN	0
RECA_TRIV2	RECA_CAMLA	0
RECA_TRIV2	RECA_STRAG	0
RECA_TRIV2	RECA_HALH5	0
RECA_TRIV2	RECA_PSETO	0
RECA_TRIV2	RECA_MANHA	0
RECA_TRIV2	RECX_DEIRA	0
RECA_TRIV2	RECA_BIFBR	0
RECA_TRIV2	RECA_ZYMMO	435
RECA_TRIV2	RECA_RHOPA	0
RECA_TRIV2	RECA_SHISO	0
RECA_TRIV2	RECA_BLAVI	0
RECA_ACIFI	RECA_SERMA	483
RECA_ACIFI	RECA_METFL	526
